year,state,total_revenue,total_revenue_pp,federal_revenue,federal_revenue_pp,state_revenue,state_revenue_pp,local_revenue,local_revenue_pp,current_spending,current_spending_pp,total_salary,total_salary_pp,total_benefits,total_benefits_pp,all_instruction,all_instruction_pp,instructional_staff_salary,instructional_staff_salary_pp,instructional_staff_benefits,instructional_staff_benefits_pp,all_support_services,all_support_services_pp,support_services_staff_salary,support_services_staff_salary_pp,support_services_staff_benefits,support_services_staff_benefits_pp,ss_pupil_support_services,ss_pupil_support_services_pp,ss_instructional_staff_support_services,ss_instructional_staff_support_services_pp,ss_general_administration,ss_general_administration_pp,ss_school_administration,ss_school_administration_pp,ss_operation_and_maintenance_of_plant,ss_operation_and_maintenance_of_plant_pp,ss_pupil_transportation,ss_pupil_transportation_pp,ss_other_nonspecified_support_services,ss_other_nonspecified_support_services_pp,total_capital_outlay,total_capital_outlay_pp,short_term_debt,short_term_debt_pp,long_term_debt,long_term_debt_pp,enrollment,cpi,total_debt,total_debt_pp
2018,New Hampshire,3312487164.960918,19354.52245233878,174610135.0957053,1020.2301624138813,1037105775.8648136,6059.69934237491,2100771254.0003989,12274.592947549987,3022758720.069802,17515.17804917957,1603200904.124426,9367.33409452246,776290660.8270211,4535.782508891454,1897693630.3996067,10975.97115257434,1146286101.0059183,6697.625732877526,554623526.685447,3240.603023860332,1047097806.2670399,6118.083822187025,430692073.9597754,2516.4840954997653,213677242.44503418,1248.4905643076354,239803545.45170605,1401.144568263199,98520569.55686803,575.6433909942914,108884825.64285469,636.2052355303539,174200583.15953436,1017.8350612175399,246646691.72696736,1441.1355003596884,138314501.98785725,808.1548383014652,40727088.74125212,237.96522752048813,171183377.75635096,1000.2087753570183,0,0,1083761517.6972694,6332.305405813047,171148,248.1315,1083761517.6972694,6332.305405813047
2019,New Hampshire,3326144757.0573525,19589.182551732745,167578171.6412955,986.9419013741518,1022688755.407393,6023.084338286093,2135877830.0086641,12579.1563120725,3034003696.5956306,17739.242983279128,1600274372.827267,9424.739486488374,775775505.7748494,4568.890654220487,1898942289.3281934,11088.117636794139,1142018985.0125754,6725.871816113733,553231555.6791902,3258.237010363383,1056078830.2949601,6219.733177518659,431753812.6628204,2542.792003158546,214143860.97687584,1261.1917573903527,244124732.9278561,1437.75718123069,97386787.22341418,573.5506489859874,109565849.79991613,645.280034967037,172836227.18354037,1017.9152617843232,249819605.2945147,1471.300649933342,140576796.7740487,827.9202602259647,41768831.09166993,245.99898186051487,212218819.3902155,1249.854837017197,0,0,1009995671.1723949,5948.327710126548,169795,253.2578333,1009995671.1723949,5948.327710126548
2020,New Hampshire,3388505000,20130.729244021983,159663000,948.5400267339968,1057616000,6283.178375167087,2171226000,12899.010842120895,3032868000,18017.929600475272,1611635000,9574.543294222489,780897000,4639.221743650676,1904160000,11312.401604039804,1145040000,6802.554581909995,553863000,3290.438140502005,1057100000,6280.112876875093,441756000,2624.4229912371898,219127000,1301.8090004455669,249432000,1481.8476162186246,99405000,590.5539878211792,112447000,668.0350512401604,177012000,1051.6084954700727,246357000,1463.5793851180752,129679000,770.4084360611912,42768000,254.0799049457894,141655000,841.5565126986485,0,0,746959000,4437.5998811822365,168325,257.27275,746959000,4437.5998811822365
2002,New Jersey,25227444822.71329,18968.5345405578,1040359016.7885201,782.2439332306371,10593740481.441301,7965.438698598607,13593345324.483469,10220.851908728557,22992979727.364735,16513.589345834687,14236995536.848082,10704.808665396667,3562817009.367106,2678.880787216299,13469870288.511715,9541.955088953795,9387588550.981741,7058.5342050124345,2169086530.183987,1630.9407679736312,8640176797.027094,6496.55810308764,4545467991.474187,3417.746946404537,1181193826.3800385,888.1469275139106,1963520067.6373205,1476.3749579370672,826748027.6376523,621.6277612354297,614383210.8901995,461.95018954406913,1174212084.1198852,882.8907658123683,2217548629.872301,1667.3728997675635,1355896222.9352858,1019.493210033771,487868553.9344492,366.83387875269705,2030439381.3006659,1526.6839342232581,247588320.15012375,186.16054026451621,8976188485.801928,6749.200424873862,1329963,178.1666667,9223776805.952051,6935.360965138379
2003,New Jersey,27031616165.605396,19950.669928735402,1127074346.844616,831.8301123139755,11493757298.1669,8482.957566942847,14410784520.593878,10635.868120729327,24409198796.867565,17239.899839414233,14635557379.596712,10801.767894466748,4327737623.41536,3194.086343793128,14368926688.054747,10010.218846275187,9643998839.8683815,7117.753041550912,2714023940.2743077,2003.0892966998142,9083377133.854582,6703.978490905866,4668658691.408419,3445.705239252994,1366515673.3226824,1008.5525079797625,2202581584.6629295,1625.6115028876275,854876928.0966771,630.9475554242922,644737214.695943,475.8421461167284,1220572757.9061694,900.8490524184981,2341982889.1749606,1728.4970549533666,1333664918.4328103,984.3075742603436,484960840.8850925,357.9236048450096,2297974660.9994097,1696.015060419017,237016833.10612476,174.92804451056188,9964235418.953962,7354.098759067485,1354923,182.0916667,10201252252.060087,7529.026803578046
2004,New Jersey,28609097979.444157,20913.900338214997,1235039144.098874,902.847297448233,12136143016.688065,8871.793835144726,15237915818.657217,11139.25920562204,25593054959.59218,17944.420080409152,15057452802.556744,11007.338522130001,4872414344.6670685,3561.844630468247,15041601031.859865,10400.97062307365,9915165759.646292,7248.214202453447,3077227232.901934,2249.522056302247,9522111794.87657,6960.872346950408,4822416364.152136,3525.2944589128715,1530646259.6522,1118.9412012884861,2395617681.5162525,1751.2564044331266,887635569.468076,648.8761356421217,654368338.0471711,478.35935571188094,1270472351.25876,928.7393062694199,2464038662.6483746,1801.2709735281906,1341189468.3573525,980.4403810111386,508789723.58058286,371.94361417130585,2724256807.2554975,1991.4866923640325,182702474.4181619,133.5657176883653,10819966362.404953,7909.64236372805,1367947,186.1083333,11002668836.823114,8043.208081416416
2005,New Jersey,29931813631.965313,21758.85960699009,1258777722.9981742,915.0696497652583,12536111976.68623,9113.091998669797,16136923932.280909,11730.697958555034,26574695471.31325,18520.135225469487,15474420430.87637,11249.08659149713,5191307794.869588,3773.8033873891495,15534947301.116327,10691.32678502869,10164474602.099634,7389.042479460094,3268539568.8654146,2376.062143792384,9942020236.168493,7227.324345005217,4982237785.410798,3621.828602777778,1645760495.3638499,1196.3786801643193,2547601467.5247784,1851.9746028299428,906935428.911059,659.300006077204,625082864.5331247,454.4078269300991,1292518433.523735,939.5890714788733,2563110303.7219615,1863.2479001695356,1400680353.2603025,1018.2203204225353,606091384.6935316,440.59803768909757,2925158958.07903,2126.439131272822,8673728.655451227,6.307678273343766,11028316509.870892,8017.005403051643,1375615,191.7,11036990238.526342,8023.313081324987
2006,New Jersey,29883146036.86413,21652.591057022142,1270649560.8229966,920.685770222312,12337694964.904251,8939.59061773307,16274801511.13688,11792.314669066758,27208166817.52219,18919.436922134722,15658082746.006268,11345.45993265271,5559451501.789142,4028.23625499464,15919318313.188232,10915.71432445177,10302610072.802309,7465.011370189751,3503151549.344338,2538.2937086477114,10206055360.801146,7395.0488731127125,5031696323.745789,3645.8478860351274,1762346248.9218202,1276.9513583878102,2622485362.0156684,1900.1865934402565,927475106.8148158,672.0279340305736,613893107.9011614,444.8114694014473,1294916589.61506,938.2604529446218,2689310538.9834857,1948.6042623970836,1444195349.783153,1046.424283915482,613779305.6878014,444.7338769832473,2630044156.7553225,1905.6697909930597,40283397.1155224,29.187681312916233,11108905220.493208,8049.243483026976,1380119,198.9416667,11149188617.60873,8078.431164339892
2007,New Jersey,30884952573.179184,22498.635090905973,1250074165.1385024,910.6365313773811,12732146208.195745,9274.937752361448,16902732199.844938,12313.060807167145,28278098418.664753,19777.32587219272,15781987656.612545,11496.642832574762,6486531056.279151,4725.221330005095,16701887227.10448,11517.314194866052,10400439229.818678,7576.369391988223,4199713705.74611,3059.349014621874,10482126403.439043,7635.875185510897,5041294022.132457,3672.4061604290782,1993227285.7952986,1451.9993426035705,2765392159.248354,2014.4998822215255,955316924.7006545,695.9190578211962,615498635.3656325,448.3668898937838,1303262588.6731305,949.3827311843498,2727445084.0567923,1986.8456329123226,1497766242.8960571,1091.0697943041075,617444768.4984224,449.7911971736106,2517698821.0418787,1834.0540148055968,140410228.3635945,102.28542987428472,11020258684.082758,8027.8874041825075,1372748,204.112,11160668912.446352,8130.1728340567925
2008,New Jersey,30522898904.438923,22444.143937000434,1186204528.7067041,872.2412049092042,12590723037.388275,9258.228819809243,16745971338.343945,12313.673912281985,28410086369.714996,20042.405756918328,15770109560.35293,11596.09971179919,6524278651.215962,4797.448163229153,16697883098.80175,11601.82406816292,10385716765.788864,7636.838302245327,4185070860.712193,3077.3702280994307,10619090631.810858,7808.447456928723,5062321788.961376,3722.4359146416355,2063044664.5034578,1517.0030508800853,2824396214.502513,2076.8353803546793,952583944.1407946,700.4497458830143,598418866.6703671,440.0340690132461,1299975807.5952833,955.8945910059332,2802484447.8609624,2060.7318300745446,1513775048.6503465,1113.1138562314582,627456302.3905915,461.38798436584716,1975520349.52807,1452.6374642509588,104247700.02102189,76.6528993334404,10638385723.452173,7822.630734798095,1359949,211.684,10742633423.473196,7899.283634131535
2009,New Jersey,30745527476.865948,22622.28065027951,1216022990.3972535,894.7373652430716,12467025937.688776,9173.125538222455,17062478548.77992,12554.417746813984,28094965416.674843,19502.110320310694,16127418672.56363,11866.410858137724,5816025397.923043,4279.373602299475,16540766959.505247,11190.953065528573,10595101129.03107,7795.781340943049,3571228231.0903096,2627.675241719147,10412199552.073633,7661.2051703208235,5186067966.813364,3815.8600940787105,1960986234.8623288,1442.8703751197781,2577388964.212418,1896.4237125365644,926304274.8055723,681.5705328137611,593283387.0350543,436.5335509647409,1302157492.76273,958.1180911292788,2856628525.3709846,2101.8836980020264,1506610673.9591975,1108.5514289881642,649826233.9276757,478.1361416513947,1796955046.489468,1322.1857062566505,102807900.20592695,75.6421635907438,9933373030.35207,7308.883604998384,1359082,214.6485833,10036180930.557997,7384.525768589127
2010,New Jersey,30604175034.919617,22345.4061812255,2832956012.4031124,2068.4597120555727,10752680255.013222,7850.984083273767,17018538767.503283,12425.950516955045,28963498072.1617,19988.66175853376,16651668610.879503,12158.09225397028,6233160766.624376,4551.097993107795,17187972649.434013,11560.289297051026,10898389310.557909,7957.377271389481,3779593083.034427,2759.6356286921773,10633105420.900038,7763.6761524639505,5416584739.57749,3954.8736053562557,2130641094.5341792,1555.673980311783,2678709627.5175476,1955.8353298567756,941904923.8105052,687.72205477341,574122045.6153191,419.1872621453376,1341032488.5847619,979.1401658627831,2955966904.9678245,2158.271989439733,1476566300.9153028,1078.1033968432414,664803129.4887778,485.40408460155936,1369781437.742937,1000.1363226874929,126700946.35600768,92.50652701627389,10336330856.687437,7546.9967635482335,1369596,216.7613333,10463031803.043446,7639.503290564508
2011,New Jersey,29451481787.03896,21045.65920355371,1494321338.0297654,1067.82793165891,10859979864.427515,7760.405422878175,17097180584.581678,12217.425849016625,27532829396.23661,18584.160627402674,15632365248.046522,11170.68610207283,6203634195.675503,4433.034361735661,16424935342.62511,10772.52441582917,10284679754.191095,7349.302201643782,3774207815.682255,2697.0065816118913,10049462700.506111,7181.213541687707,5042768032.742838,3603.49593451493,2064455308.5338237,1475.2302463042274,2611533096.510777,1866.1646904352583,800141823.5938504,571.7667918702451,545557855.8998042,389.8521035247913,1288278600.8148987,920.5830569262199,2810590663.4905376,2008.4168326940057,1362957775.0312066,973.955250691958,630402885.1650375,450.47481554522943,1067564911.253523,762.8639182621811,161835524.38905874,115.64751187312231,9869249498.14595,7052.438285687295,1399409,221.0613333,10031085022.53501,7168.085797560418
2012,New Jersey,30092551503.50906,22620.874452480402,1550100159.3669178,1165.2224272753438,11760469368.336456,8840.458958926141,16781981975.805687,12615.181760245392,27537920440.77107,19521.268831110046,15368423652.731113,11552.595505320725,6354977858.440981,4777.1044277169985,16384496885.729069,11265.603150292127,10083195552.056988,7579.64401818693,3918171493.4927387,2945.3347939056084,10087231806.025835,7582.674035171947,4981057358.305848,3744.309571133821,2153089367.83218,1618.5039234070227,2680092986.1746793,2014.6560321309053,801301558.9279003,602.3515481743852,533299948.41323024,400.8893367713526,1291031445.941284,970.4759997868632,2766526481.8789864,2079.6205007723456,1374373872.0795329,1033.1340375889624,640605512.6102213,481.54657994713324,1063419509.5955455,799.3817944351547,27708826.965966243,20.825713755226793,9874500871.007256,7422.761496977633,1330300,227.5535,9902209697.973223,7443.58721073286
2013,New Jersey,30093943693.393734,22480.702263182622,1273172223.595556,951.077426397133,12215085690.292366,9124.87959326013,16605685779.505812,12404.734124884431,28730923956.181816,20266.736244184856,15347497036.425724,11464.842051261538,7606701445.616869,5682.337107567594,17222710310.385742,12025.321621834642,10115210269.591825,7556.23949376212,4943583472.072446,3692.9453980470166,10153135953.799503,7584.56979084836,4933282051.252037,3685.2512985243798,2435064641.3206544,1819.0318932115613,2947588401.7043343,2201.902293590164,894161103.4832934,667.9523537895903,532312717.5085192,397.64707417279914,1336707473.4542303,998.5429045216068,2703299629.996528,2019.4120400279742,1080110366.238391,806.8575349114105,658956261.4142069,492.25558983481534,1038120818.771285,775.4918488516447,0,0,8402170156.625048,6276.561753359201,1338657,231.3886667,8402170156.625048,6276.561753359201
2014,New Jersey,30007448395.877037,22471.593227885132,1251255871.4429185,937.0202682465987,12094602305.0813,9057.256787721977,16661590219.35282,12477.316171916556,27847192212.40143,19596.561570116046,15319926661.266058,11472.59168406819,6492199659.043614,4861.795778515164,16374924597.689678,11376.290533418585,10069614422.709146,7540.80926879556,4062893651.016643,3042.5733253896988,10078114674.342201,7547.170224744562,4946631880.85187,3704.375503023545,2210317235.242926,1655.2389794522294,2804119589.470145,2099.9146882726423,841753730.9140002,630.3586914281093,537010294.3403733,402.1525540769993,1321096102.2420197,989.3311934175641,2787835104.3091373,2087.7182942499435,1116030268.666831,835.7595426488048,670269584.3996953,501.9462089395674,980811234.864185,734.4988170510109,30313622.773831964,22.695803239726114,7852572748.320133,5880.534076371659,1335350,234.989,7882886371.093966,5903.229879611385
2015,New Jersey,30678014207.169178,22907.202690533817,1254460894.3133702,936.7007462893439,12412470317.158358,9268.368479363056,17011082995.697449,12702.133464881417,28290869276.928936,19822.837551679942,15369329840.26178,11476.244612039422,6763845985.053568,5050.546411511008,16674760369.353334,11499.572720773851,10090024472.456594,7534.196444692362,4242909024.6727905,3168.165879876105,10233860851.371881,7641.59705713232,4983257971.126055,3720.985530243924,2305064990.5286617,1721.1817784089783,2907663955.1218147,2171.144688401607,867243639.6916606,647.5669922733524,539693512.7644535,402.991447811145,1339042137.7620366,999.8583938881449,2762008940.3298874,2062.385262545152,1125938886.1273763,840.7359075626285,692269779.5746517,516.9143646502904,1403323795.8189642,1047.8625542661664,39079473.858466394,29.176441679033047,7859168087.280423,5868.4216421544825,1339230,236.6704167,7898247561.138889,5897.598083833515
2016,New Jersey,31332351034.839806,22962.96403903747,1278483266.494319,936.9757979986146,12609684376.302591,9241.436343792462,17444183392.042896,12784.562696003963,28894043409.77202,19872.251635183657,15459530492.577492,11330.034843990808,7240123121.149439,5306.163909216445,17095883505.036224,11571.808227205522,10121994032.87128,7418.238908370029,4591734306.5807495,3365.206022502913,10312534870.550884,7557.888441253707,5008138717.948503,3670.378911405847,2423864286.819109,1776.4064188754953,2984408354.467774,2187.2235530769926,875429359.1092522,641.5865834532909,541851418.2965423,397.11351084630166,1358715875.4812624,995.7858317199656,2717485744.75037,1991.6040597126384,1130327552.2734563,828.3942906412544,704316566.1722273,516.1806118032637,1527874093.298279,1119.7555686133016,40282605.36003587,29.523803193935624,7534422741.05604,5521.858292901767,1364473,238.2429167,7574705346.416076,5551.382096095702
