year,state,total_revenue,total_revenue_pp,federal_revenue,federal_revenue_pp,state_revenue,state_revenue_pp,local_revenue,local_revenue_pp,current_spending,current_spending_pp,total_salary,total_salary_pp,total_benefits,total_benefits_pp,all_instruction,all_instruction_pp,instructional_staff_salary,instructional_staff_salary_pp,instructional_staff_benefits,instructional_staff_benefits_pp,all_support_services,all_support_services_pp,support_services_staff_salary,support_services_staff_salary_pp,support_services_staff_benefits,support_services_staff_benefits_pp,ss_pupil_support_services,ss_pupil_support_services_pp,ss_instructional_staff_support_services,ss_instructional_staff_support_services_pp,ss_general_administration,ss_general_administration_pp,ss_school_administration,ss_school_administration_pp,ss_operation_and_maintenance_of_plant,ss_operation_and_maintenance_of_plant_pp,ss_pupil_transportation,ss_pupil_transportation_pp,ss_other_nonspecified_support_services,ss_other_nonspecified_support_services_pp,total_capital_outlay,total_capital_outlay_pp,short_term_debt,short_term_debt_pp,long_term_debt,long_term_debt_pp,enrollment,cpi
2018,Maryland,15882022000,17779.36,849934000,951.47,6663006000,7459,8369082000,9368.89,13214457000,14761.85,9281730000,10390.57,3446781000,3858.55,8287152000,9277.18,5301913000,5935.31,2405790000,2693.2,4513282000,5052.46,2371871000,2655.23,982872000,1100.29,617769000,691.57,667118000,746.82,94814000,106.14,882258000,987.66,1190833000,1333.1,703966000,788.07,356524000,399.12,1577408000,1765.85,0,0,4954876000,5546.81,893284,248.1315
2018,Massachusetts,18642623000,20580.59,820160000,905.42,7087450000,7824.22,10735013000,11850.96,16732275000,17058.45,9630643000,10631.79,3850559000,4250.84,10881171000,10676.7,6645049000,7335.83,2800268000,3091.37,5304149000,5855.54,2664514000,2941.5,987487000,1090.14,1215736000,1342.12,749973000,827.94,185214000,204.47,682961000,753.96,1337084000,1476.08,780109000,861.2,353072000,389.78,935877000,1033.16,35124000,38.78,5037679000,5561.36,905835,248.1315
2018,Michigan,19538668000,14741.26,1566524000,1181.89,11405431000,8605.01,6566713000,4954.36,16655891000,12345.48,7903905000,5963.23,5356935000,4041.62,9515400000,7179.04,5231419000,3946.93,3572811000,2695.56,6270442000,4730.83,2552094000,1925.47,1712580000,1292.08,1357897000,1024.49,829475000,625.81,274804000,207.33,893790000,674.33,1363442000,1028.67,728114000,549.34,822920000,620.87,1560267000,1177.17,336761000,254.07,17555752000,13245.22,1325441,248.1315
2018,Minnesota,12798788000,15571.5,658908000,801.65,8339142000,10145.72,3800738000,4624.12,11215052000,12994.59,6705996000,8158.77,2270422000,2762.28,6922186000,8421.8,4697356000,5714.98,1596689000,1942.59,3270067000,3978.49,1511731000,1839.23,520644000,633.44,324291000,394.54,546070000,664.37,383684000,466.8,426839000,519.31,737401000,897.15,619106000,753.23,232676000,283.08,2198955000,2675.33,10382000,12.63,12471352000,15173.12,821937,248.1315
2018,Mississippi,4767500000,10001.28,656763000,1377.76,2404091000,5043.31,1706646000,3580.21,4274739000,8934.78,2509880000,5265.24,850901000,1785.02,2404100000,5043.33,1611660000,3380.95,541352000,1135.65,1586682000,3328.55,776963000,1629.92,265125000,556.18,226421000,474.99,191782000,402.32,148461000,311.44,257113000,539.37,440444000,923.97,209642000,439.79,112819000,236.67,318987000,669.17,11843000,24.84,1677402000,3518.86,476689,248.1315
2018,Missouri,11452393000,12865.75,908639000,1020.78,4776410000,5365.87,5767344000,6479.1,9876583000,10906.49,5989393000,6728.55,1882624000,2114.96,5810296000,6527.35,3999540000,4493.13,1244756000,1398.37,3483107000,3912.96,1760637000,1977.92,566786000,636.73,433713000,487.24,424245000,476.6,379033000,425.81,557276000,626.05,959787000,1078.24,504442000,566.7,224611000,252.33,831891000,934.56,0,0,7775863000,8735.49,890146,248.1315
2018,Montana,1920052000,13097.22,240192000,1638.42,828070000,5648.5,851790000,5810.3,1721701000,11680.06,998338000,6809.95,311655000,2125.89,1008802000,6881.32,674246000,4599.22,206958000,1411.72,629564000,4294.43,300309000,2048.49,95842000,653.77,118814000,810.46,62284000,424.86,51811000,353.42,95838000,653.74,168079000,1146.51,82424000,562.24,50314000,343.21,285146000,1945.06,0,0,1354835000,9241.71,146600,248.1315
2018,Nebraska,4572168000,14138.2,329073000,1017.57,1501167000,4641.96,2741928000,8478.68,4146497000,12815.75,2377424000,7351.55,877044000,2712.02,2657039000,8216.18,1737651000,5373.22,647700000,2002.84,1212320000,3748.77,586941000,1814.96,211014000,652.5,158720000,490.8,139967000,432.81,119098000,368.28,199560000,617.09,365216000,1129.33,121170000,374.69,108589000,335.78,536754000,1659.77,0,0,3109634000,9615.71,323391,248.1315
2018,Nevada,4913549000,10982.72,420117000,939.04,3115047000,6962.73,1378385000,3080.95,4180751000,9294.57,2465740000,5511.4,1026389000,2294.18,2429062000,5429.42,1573488000,3517.05,651002000,1455.11,1557801000,3481.98,848334000,1896.19,356551000,796.96,238472000,533.03,241312000,539.38,54742000,122.36,305311000,682.43,389153000,869.83,171356000,383.01,157455000,351.94,616124000,1377.16,4242000,9.48,3592685000,8030.34,447389,248.1315
2018,New Hampshire,3194790000,18666.83,168406000,983.98,1000256000,5844.39,2026128000,11838.46,2915356000,16892.84,1546237000,9034.5,748708000,4374.62,1830266000,10585.98,1105557000,6459.65,534917000,3125.46,1009893000,5900.7,415389000,2427.07,206085000,1204.13,231283000,1351.36,95020000,555.19,105016000,613.6,168011000,981.67,237883000,1389.93,133400000,779.44,39280000,229.51,165101000,964.67,0,0,1045254000,6107.31,171148,248.1315
2018,New Jersey,30366445000,22426.04,1238141000,914.38,12626379000,9324.75,16501925000,12186.9,28260016000,19526.25,14497038000,10706.26,7536576000,5565.86,16630727000,11266.25,9345146000,6901.52,4881243000,3604.86,10335553000,7632.95,4861484000,3590.27,2579895000,1905.29,3038194000,2243.75,1069858000,790.1,519045000,383.32,1332161000,983.82,2590219000,1912.91,1092139000,806.56,693937000,512.48,1252916000,925.3,46271000,34.17,6722773000,4964.86,1354071,248.1315
2018,New Mexico,3789354000,11912.76,507742000,1596.21,2557855000,8041.24,723757000,2275.31,3049739000,9582.12,1803856000,5670.86,647602000,2035.9,1708976000,5372.58,1183948000,3722.03,418387000,1315.3,1180627000,3711.59,574259000,1805.32,211090000,663.61,315124000,990.67,78017000,245.27,64921000,204.1,177172000,556.98,312570000,982.64,106564000,335.01,126259000,396.93,514830000,1618.49,0,0,2314638000,7276.63,318092,248.1315
2018,New York,72904668000,28228.42,3100074000,1200.34,28895081000,11188.07,40909513000,15840.01,66194023000,24048.21,32916004000,12744.96,17619718000,6822.29,46659789000,16668.24,25173150000,9746.95,14011671000,5425.27,17779452000,6884.14,7003280000,2711.64,3512644000,1360.08,1863575000,721.57,1647750000,638,936278000,362.52,2782037000,1077.19,5155058000,1996.02,3590015000,1390.04,1804739000,698.79,5704874000,2208.91,2643807000,1023.67,27600613000,10686.86,2582669,248.1315
2018,North Carolina,14406327000,9920.26,1561265000,1075.09,8862657000,6102.87,3982405000,2742.3,13683121000,9376.63,8526901000,5871.66,3007015000,2070.64,8562789000,5896.17,5856816000,4033.03,2032522000,1399.6,4359025000,3001.65,2379263000,1638.37,857438000,590.44,775281000,533.86,478775000,329.69,147193000,101.36,815537000,561.58,1115908000,768.42,597317000,411.32,429014000,295.42,1244179000,856.75,0,0,7949768000,5474.25,1452212,248.1315
2018,North Dakota,1820205000,16268.97,171381000,1531.8,1016087000,9081.77,632737000,5655.4,1551404000,13757.58,926435000,8280.47,343573000,3070.85,917358000,8199.34,623719000,5574.79,237445000,2122.28,509619000,4554.97,259277000,2317.41,93956000,839.78,63141000,564.35,53961000,482.3,67793000,605.93,80017000,715.19,133765000,1195.59,63788000,570.14,47154000,421.46,251741000,2250.06,22932000,204.97,803871000,7184.99,111882,248.1315
2018,Ohio,24321777000,15321.28,1608526000,1013.28,9766899000,6152.57,12946352000,8155.43,21918361000,13026.91,11926164000,7512.78,4656908000,2933.58,13125899000,7680.49,7826766000,4930.4,2906482000,1830.91,7808526000,4918.91,3750932000,2362.86,1592669000,1003.29,1467676000,924.55,828183000,521.71,589070000,371.08,1083637000,682.63,1796512000,1131.7,1029707000,648.65,1013741000,638.6,1991055000,1254.25,11943000,7.52,13439869000,8466.32,1587451,248.1315
2018,Oklahoma,6357960000,9549.6,667739000,1002.94,2930120000,4401.01,2760101000,4145.65,5512670000,8238.62,2979143000,4474.65,1069122000,1605.81,3034762000,4556,1903832000,2859.54,693505000,1041.64,2059926000,3093.99,957980000,1438.88,326503000,490.4,385888000,579.6,217315000,326.41,167403000,251.44,310032000,465.67,600612000,902.11,179271000,269.26,199405000,299.5,709753000,1066.04,0,0,2316113000,3478.78,665783,248.1315
2018,Oregon,8442683000,14591.65,596827000,1031.51,4483318000,7748.6,3362538000,5811.54,7174911000,11919.75,3589963000,6204.6,2071183000,3579.66,4268559000,6953.45,2323169000,4015.18,1321898000,2284.66,2636799000,4557.23,1187313000,2052.06,698331000,1206.94,539807000,932.96,273661000,472.97,95917000,165.78,441948000,763.83,538153000,930.1,315101000,544.59,432212000,747,1060712000,1833.25,0,0,9026213000,15600.17,578597,248.1315
2018,Pennsylvania,32082522000,20433.93,2066508000,1316.2,12286989000,7825.8,17729025000,11291.93,28544883000,16395.06,12925470000,8232.46,8350812000,5318.78,18076776000,10107.77,9044700000,5760.73,5750676000,3662.71,8898356000,5667.52,3515255000,2238.93,2369176000,1508.97,1463957000,932.42,958783000,610.67,693379000,441.63,1108121000,705.78,2350434000,1497.03,1327778000,845.69,995904000,634.31,1926998000,1227.34,32632000,20.78,24592643000,15663.5,1570061,248.1315
2018,Rhode Island,2485152000,18644.56,168374000,1263.21,1015433000,7618.17,1301345000,9763.19,2340703000,16142.25,1265997000,9497.99,585867000,4395.4,1388783000,9398.31,855837000,6420.82,385645000,2893.26,838846000,6293.34,407462000,3056.94,199504000,1496.76,252187000,1892,90792000,681.16,30769000,230.84,109803000,823.78,172290000,1292.59,96129000,721.2,86876000,651.78,125614000,942.4,0,0,935862000,7021.19,133291,248.1315
2018,South Carolina,10079026000,13438.13,854362000,1139.1,4797268000,6396.08,4427396000,5902.94,8265268000,10856.15,4625331000,6166.84,1832824000,2443.66,4528630000,5928.18,2933057000,3910.58,1137245000,1516.26,3258988000,4345.13,1555555000,2073.98,612281000,816.34,667060000,889.38,526859000,702.45,75123000,100.16,518042000,690.69,802344000,1069.75,329550000,439.38,340010000,453.33,1395851000,1861.06,0,0,9071271000,12094.51,750032,248.1315
2018,South Dakota,1644689000,11960.85,223431000,1624.88,564898000,4108.17,856360000,6227.8,1407349000,10073.41,831961000,6050.36,243820000,1773.16,834353000,5959.89,569315000,4140.29,162167000,1179.34,492860000,3584.28,232205000,1688.69,72031000,523.84,77093000,560.65,50462000,366.98,47636000,346.43,68007000,494.57,142680000,1037.63,51797000,376.69,55185000,401.33,214383000,1559.08,0,0,993988000,7228.69,137506,248.1315
2018,Tennessee,10557375000,10547.26,1164601000,1163.49,4901933000,4897.24,4490841000,4486.54,9639660000,9543.62,5721613000,5716.13,1886885000,1885.08,5812761000,5807.19,3876247000,3872.53,1302035000,1300.79,3234252000,3231.15,1615566000,1614.02,515917000,515.42,482355000,481.89,566692000,566.15,204581000,204.38,586516000,585.95,773875000,773.13,362233000,361.89,258000000,257.75,937670000,936.77,0,0,6051350000,6045.55,1000959,248.1315
2018,Texas,61924578000,12121.54,6308105000,1234.79,20893487000,4089.84,34722986000,6796.92,49423693000,9606.01,33449584000,6547.65,5983691000,1171.29,29094147000,5695.09,22218872000,4349.28,3836752000,751.03,17455885000,3416.94,10234281000,2003.33,1864303000,364.93,2554529000,500.04,2577310000,504.5,740300000,144.91,2820098000,552.03,5346425000,1046.55,1419790000,277.92,1997433000,390.99,10150625000,1986.95,4117761000,806.04,84167924000,16475.61,5108638,248.1315
2018,Utah,5426832000,9157.65,415382000,700.95,2840781000,4793.75,2170669000,3662.95,4590104000,7627.66,2587788000,4366.83,1218699000,2056.53,2861077000,4828,1714915000,2893.88,814701000,1374.79,1428996000,2411.4,760362000,1283.09,359646000,606.89,194027000,327.42,205376000,346.57,48137000,81.23,285737000,482.17,424239000,715.89,139852000,236,131628000,222.12,830782000,1401.92,0,0,3319073000,5600.86,592601,248.1315
2018,Vermont,1868029000,21531.49,113289000,1305.8,1695795000,19546.27,58945000,679.42,1772784000,19341.05,935576000,10783.74,422185000,4866.24,1086100000,11558.85,617771000,7120.62,284659000,3281.07,624491000,7198.08,303353000,3496.54,132426000,1526.38,153912000,1774.04,77814000,896.91,34995000,403.36,120171000,1385.13,135601000,1562.98,58360000,672.68,43638000,502.99,65936000,760,4384000,50.53,229806000,2648.82,86758,248.1315
2018,Virginia,17004937000,13169.47,1101357000,852.95,6795009000,5262.39,9108571000,7054.13,15853160000,12215.74,9634365000,7461.33,4069066000,3151.29,9629933000,7455.92,6355689000,4922.16,2711606000,2100,5545937000,4295.05,3011070000,2331.92,1246549000,965.39,812023000,628.87,1060290000,821.14,255742000,198.06,923041000,714.85,1408293000,1090.65,825767000,639.52,260781000,201.96,1198547000,928.21,7123000,5.52,8438095000,6534.88,1291239,248.1315
2018,Washington,17005288000,15380.09,1052971000,952.34,10902733000,9860.76,5049584000,4566.99,14452717000,12995.02,8610079000,7787.21,3346030000,3026.25,8353982000,7555.59,5401408000,4885.19,2074872000,1876.58,5476668000,4953.26,3059680000,2767.27,1168503000,1056.83,1050939000,950.5,989355000,894.8,150807000,136.39,863591000,781.06,1207512000,1092.11,542498000,490.65,671966000,607.75,3020053000,2731.43,0,0,13996755000,12659.08,1105669,248.1315
2018,West Virginia,3442780000,12644.91,365828000,1343.64,1899420000,6976.34,1177532000,4324.93,3128330000,11334.15,1686295000,6193.56,895358000,3288.54,1775635000,6509.85,1052093000,3864.21,558508000,2051.33,1119516000,4111.85,536829000,1971.71,299935000,1101.62,163039000,598.82,111976000,411.27,51337000,188.55,170471000,626.12,323070000,1186.6,239940000,881.27,59683000,219.21,201983000,741.86,0,0,302605000,1111.43,272266,248.1315
2018,Wisconsin,11892213000,13958.9,796564000,934.99,6457142000,7579.29,4638507000,5444.61,10635641000,12285.1,5740047000,6737.58,2472272000,2901.92,6135286000,7148.58,3911981000,4591.82,1647433000,1933.73,3997515000,4692.22,1664917000,1954.25,766983000,900.27,516555000,606.32,550573000,646.25,282674000,331.8,531424000,623.78,1135237000,1332.52,445736000,523.2,535316000,628.35,1513970000,1777.07,250387000,293.9,6307840000,7404.05,851945,248.1315
2018,Wyoming,1820076000,19435.5,115792000,1236.47,1035234000,11054.64,669050000,7144.38,1524442000,16223.62,881893000,9417.21,398002000,4250.02,902949000,9642.05,574133000,6130.82,254895000,2721.87,571232000,6099.84,291368000,3111.34,134441000,1435.61,93745000,1001.05,76969000,821.91,29298000,312.86,82315000,878.99,152900000,1632.73,72795000,777.33,63210000,674.98,201000000,2146.36,0,0,56405000,602.32,93647,248.1315
2019,United States,751195882000,15646.02,57878962000,1205.51,350913041000,7308.87,342403879000,7131.64,652295832000,13187.35,360014781000,7498.44,158381997000,3298.8,394168752000,7963.02,239879224000,4996.24,105915989000,2206.03,225704273000,4701,109052225000,2271.36,47932819000,998.35,39255219000,817.61,30622586000,637.81,12320505000,256.61,35435838000,738.06,57886981000,1205.68,27298227000,568.57,22884917000,476.65,76281609000,1588.8,9226963000,192.18,485716187000,10116.57,48011950,253.2578333
2019,Alabama,8412132000,11381.31,867947000,1174.3,4703782000,6364.05,2840403000,3842.96,7588368000,10076.59,4162936000,5632.3,1662122000,2248.79,4228987000,5715.38,2688372000,3637.27,1031146000,1395.1,2725761000,3687.86,1288296000,1743.02,530839000,718.21,486168000,657.77,308883000,417.91,189045000,255.77,462297000,625.47,719934000,974.04,386572000,523.02,172862000,233.88,593970000,803.62,0,0,4863725000,6580.44,739118,253.2578333
2019,Alaska,2557462000,19528.13,391955000,2992.87,1599899000,12216.42,565608000,4318.84,2416342000,18393.57,1136074000,8674.77,668612000,5105.35,1282022000,9789.19,726698000,5548.88,418289000,3193.95,1039457000,7937.03,382178000,2918.21,235013000,1794.5,186645000,1425.17,200410000,1530.28,35207000,268.83,147354000,1125.16,294423000,2248.14,81600000,623.08,93818000,716.37,125159000,955.68,0,0,1125194000,8591.69,130963,253.2578333
2019,Arizona,9639764000,10314.49,1239441000,1326.19,4084645000,4370.54,4315678000,4617.75,8227009000,8625.47,4820017000,5157.39,1564779000,1674.3,4449707000,4705.45,3013856000,3224.81,954810000,1021.64,3242963000,3469.95,1690931000,1809.29,570258000,610.17,674295000,721.49,434669000,465.09,141802000,151.73,376515000,402.87,931389000,996.58,376300000,402.64,307993000,329.55,1334365000,1427.76,65543000,70.13,5799618000,6205.55,934585,253.2578333
2019,Arkansas,5595050000,11738.57,605871000,1271.13,4191495000,8793.88,797684000,1673.56,4982616000,10387.82,2876773000,6035.55,815866000,1711.71,2786301000,5842.19,1847606000,3876.33,524751000,1100.94,1899313000,3984.81,943634000,1979.77,264832000,555.63,275132000,577.23,408349000,856.73,117261000,246.02,253363000,531.56,501781000,1052.75,191894000,402.6,151533000,317.92,732946000,1537.74,0,0,4993977000,10477.5,476638,253.2578333
2019,California,96041050000,16870.64,8162989000,1433.92,54106131000,9504.32,33771930000,5932.4,81427445000,14034.03,44423192000,7803.41,23142825000,4065.29,47665561000,8372.97,27988820000,4916.54,14490113000,2545.34,29204613000,5130.1,14665419000,2576.14,7785698000,1367.64,5127943000,900.78,4905330000,861.67,1177260000,206.8,5127191000,900.65,7349340000,1290.99,1797505000,315.75,3720044000,653.47,10208709000,1793.27,0,0,83606618000,14686.4,5692792,253.2578333
2019,Colorado,12234647000,13748.56,712669000,800.85,5258398000,5909.07,6263580000,7038.63,9909523000,11029.67,6005070000,6748.13,2082837000,2340.57,5445712000,6105.31,3676473000,4131.4,1183460000,1329.9,4033876000,4533.03,2137272000,2401.74,696966000,783.21,617386000,693.78,575261000,646.44,157135000,176.58,745886000,838.18,921929000,1036.01,298348000,335.27,717931000,806.77,1855954000,2085.61,0,0,10537237000,11841.11,889886,253.2578333
2019,Connecticut,12005464000,24661.55,514707000,1057.31,4470080000,9182.41,7020677000,14421.83,10750556000,21310.45,5644470000,11594.83,3054947000,6275.45,6499238000,12662.44,3875975000,7962,1998506000,4105.32,3885538000,7981.65,1628665000,3345.59,974829000,2002.49,759621000,1560.41,374031000,768.33,252540000,518.77,604565000,1241.89,920796000,1891.49,565238000,1161.11,408747000,839.65,716886000,1472.62,61572000,126.48,2900472000,5958.13,486809,253.2578333
2019,Delaware,2266478000,18529.24,146537000,1197.99,1463152000,11961.77,656789000,5369.48,2072728000,16314.69,1059782000,8664.08,579147000,4734.73,1242663000,10064.22,745474000,6094.51,416928000,3408.53,674811000,5516.81,274210000,2241.76,154844000,1265.9,108044000,883.3,35787000,292.57,21522000,175.95,129859000,1061.64,192707000,1575.45,108833000,889.75,78059000,638.16,181835000,1486.56,0,0,612539000,5007.72,122319,253.2578333
2019,District of Columbia,1526243000,31106.55,132899000,2708.63,0,0,1393344000,28397.92,1179373000,22561.58,753662000,15360.48,148320000,3022.93,601119000,10957.28,431471000,8793.87,92004000,1875.15,526942000,10739.67,320993000,6542.2,56093000,1143.24,113765000,2318.66,79160000,1613.37,71232000,1451.79,77142000,1572.24,77817000,1586,70575000,1438.4,37251000,759.22,404195000,8237.95,0,0,0,0,49065,253.2578333
2019,Florida,31675060000,11203.97,3454539000,1221.92,12204018000,4316.75,16016503000,5665.29,27833826000,9645.31,14929386000,5280.76,4829350000,1708.22,16679869000,5899.93,9356988000,3309.71,2912548000,1030.21,9179703000,3247.01,4898672000,1732.74,1660354000,587.29,1256899000,444.58,1726991000,610.86,243436000,86.11,1472214000,520.75,2718415000,961.55,1044194000,369.35,717554000,253.81,2627573000,929.41,0,0,13870311000,4906.15,2827129,253.2578333
2019,Georgia,22439128000,12931.23,1869095000,1077.12,10044691000,5788.56,10525342000,6065.55,19534733000,11227.55,11273854000,6496.9,4780945000,2755.17,11738420000,6757.64,7478122000,4309.5,3311838000,1908.55,6697689000,3859.75,3473970000,2001.98,1306878000,753.13,1095994000,631.6,1021786000,588.84,263367000,151.77,1229536000,708.56,1473925000,849.39,951158000,548.13,661923000,381.45,2134719000,1230.2,153156000,88.26,5051364000,2911,1735266,253.2578333
2019,Hawaii,3124745000,17237.31,298818000,1648.4,2760298000,15226.88,65629000,362.04,2942709000,16131.68,1513687000,8350.09,829760000,4577.28,1700085000,9378.33,1022139000,5638.52,545496000,3009.17,1079519000,5955.05,435553000,2402.68,253237000,1396.95,307230000,1694.8,93047000,513.28,12120000,66.86,208219000,1148.62,301622000,1663.86,67492000,372.31,89789000,495.31,271300000,1496.6,0,0,0,0,181278,253.2578333
2019,Idaho,2688260000,9293.51,252716000,873.66,1747198000,6040.19,688346000,2379.66,2314407000,7984.82,1372398000,4744.48,494414000,1709.23,1374890000,4753.1,936895000,3238.91,331109000,1144.67,824871000,2851.64,397415000,1373.89,146111000,505.12,137373000,474.91,122516000,423.55,48650000,168.19,133233000,460.6,213762000,738.99,107914000,373.07,61423000,212.34,185700000,641.98,407000,1.41,1582553000,5471,289262,253.2578333
2019,Illinois,37082331000,18997.49,2328041000,1192.67,15081903000,7726.54,19672387000,10078.27,32190678000,16226.82,15724790000,8055.9,10521847000,5390.4,19369160000,9756.23,10649207000,5455.65,7069630000,3621.81,11753610000,6021.44,4757152000,2437.12,3268924000,1674.69,2296495000,1176.51,1226422000,628.3,1232412000,631.37,1661416000,851.15,2612365000,1338.33,1460061000,748,1264439000,647.78,2793110000,1430.93,462299000,236.84,21755318000,11145.37,1951960,253.2578333
2019,Indiana,13132096000,13110.23,969031000,967.42,8122602000,8109.08,4040463000,4033.73,10531993000,10396.84,5722373000,5712.84,3101025000,3095.86,6018445000,5963.76,3700846000,3694.68,1999484000,1996.15,3953367000,3946.78,1793631000,1790.64,1035536000,1033.81,569790000,568.84,417195000,416.5,208029000,207.68,654632000,653.54,1184207000,1182.24,653721000,652.63,265793000,265.35,2170731000,2167.12,128622000,128.41,10099066000,10082.25,1001668,253.2578333
2019,Iowa,7267433000,14116.1,501868000,974.82,3836200000,7451.35,2929365000,5689.93,6164988000,11907.11,3887092000,7550.2,1320235000,2564.39,3679778000,7147.52,2571200000,4994.24,863646000,1677.53,2199088000,4271.46,1199937000,2330.73,415205000,806.48,368607000,715.97,388854000,755.3,154783000,300.65,346457000,672.95,527106000,1023.84,226500000,439.95,186781000,362.8,906363000,1760.5,23000,0.04,4267060000,8288.24,514833,253.2578333
2019,Kansas,6872412000,13814.75,578647000,1163.18,4412744000,8870.39,1881021000,3781.18,5940573000,11925.78,3559324000,7154.87,1028453000,2067.37,3618375000,7266.04,2357103000,4738.19,676523000,1359.93,2062005000,4144.99,1111675000,2234.66,318444000,640.13,382766000,769.43,242238000,486.94,150417000,302.36,328030000,659.4,568751000,1143.29,237460000,477.34,152343000,306.24,992638000,1995.38,246000,0.49,6543876000,13154.34,497469,253.2578333
2019,Kentucky,8703843000,12844.1,954442000,1408.45,4814076000,7104.04,2935325000,4331.6,7721471000,11291.14,4278779000,6314.12,2319357000,3422.63,4475971000,6605.11,2751071000,4059.7,1492198000,2202.01,2698328000,3981.87,1344986000,1984.77,712348000,1051.2,381865000,563.51,402509000,593.98,170015000,250.89,459242000,677.69,640234000,944.78,443403000,654.32,201060000,296.7,811454000,1197.45,0,0,6124625000,9038,677653,253.2578333
2019,Louisiana,8763547000,13727.86,1039755000,1628.75,3625907000,5679.88,4097885000,6419.22,7517368000,11754.76,3973069000,6223.7,2059237000,3225.74,4191063000,6561.58,2531688000,3965.82,1292871000,2025.25,2903703000,4548.57,1293228000,2025.81,678307000,1062.55,480239000,752.28,404202000,633.17,201693000,315.95,455661000,713.78,728521000,1141.21,436144000,683.21,197243000,308.98,525531000,823.23,0,0,3270921000,5123.81,638377,253.2578333
2019,Maine,3012539000,16963.26,184603000,1039.48,1172653000,6603.07,1655283000,9320.71,2711963000,14613.79,1569767000,8839.18,635829000,3580.28,1548915000,8247.2,1039658000,5854.19,424048000,2387.77,1022929000,5759.99,488423000,2750.25,194913000,1097.53,193221000,1088.01,129726000,730.47,103261000,581.45,147145000,828.56,273201000,1538.36,139277000,784.25,37098000,208.89,212812000,1198.32,0,0,1290934000,7269.1,177592,253.2578333
2019,Maryland,16068657000,17925.31,907252000,1012.08,6836746000,7626.7,8324659000,9286.53,13604993000,15148.37,8073074000,9005.88,3515495000,3921.69,8506255000,9489.11,5454109000,6084.3,2459380000,2743.55,4679621000,5220.33,2459706000,2743.91,994308000,1109.2,644093000,718.51,701031000,782.03,104334000,116.39,906562000,1011.31,1230243000,1372.39,732712000,817.37,360646000,402.32,1595110000,1779.42,0,0,5261242000,5869.15,896423,253.2578333
2019,Massachusetts,18375555000,20375.54,812809000,901.27,7435499000,8244.77,10127247000,11229.49,17363929000,17747.6,9982087000,11068.53,4053472000,4494.65,11270997000,11073.37,6873176000,7621.25,2955624000,3277.31,5525366000,6126.74,2769713000,3071.17,1032376000,1144.74,1299254000,1440.66,756342000,838.66,198194000,219.77,738196000,818.54,1418883000,1573.31,821352000,910.75,293145000,325.05,1070468000,1186.98,36616000,40.6,5556053000,6160.77,901844,253.2578333
2019,Michigan,20069650000,15320,1602579000,1223.32,11588161000,8845.73,6878910000,5250.96,17009988000,12755.91,8104754000,6186.7,5377161000,4104.61,9646587000,7363.64,5319966000,4060.95,3558227000,2716.14,6475607000,4943.1,2661881000,2031.93,1746179000,1332.93,1424719000,1087.55,873145000,666.51,273569000,208.83,910741000,695.21,1419024000,1083.2,740041000,564.9,834368000,636.91,1669897000,1274.7,284748000,217.36,18050895000,13779,1310029,253.2578333
2019,Minnesota,13442975000,16325.82,682398000,828.74,8641915000,10495.17,4118662000,5001.91,11590165000,13387.2,6907991000,8389.41,2363784000,2870.7,7149516000,8682.73,4835971000,5873.05,1659923000,2015.89,3391994000,4119.41,1552151000,1885.01,541488000,657.61,340620000,413.67,556643000,676.02,413421000,502.08,441156000,535.76,757901000,920.43,635716000,772.05,246537000,299.41,2068770000,2512.42,16535000,20.08,12484646000,15161.98,823418,253.2578333
2019,Mississippi,4868831000,10379.95,680426000,1450.61,2409586000,5137.04,1778819000,3792.3,4371969000,9284.46,2551144000,5438.83,866507000,1847.32,2466476000,5258.33,1683450000,3588.98,556974000,1187.42,1620509000,3454.79,787342000,1678.55,268467000,572.35,233091000,496.93,197230000,420.48,150756000,321.4,258459000,551.01,448038000,955.18,214816000,457.97,118119000,251.82,351502000,749.37,11204000,23.89,2001567000,4267.18,469061,253.2578333
2019,Missouri,11772175000,13262.03,915022000,1030.82,4920201000,5542.89,5936952000,6688.32,10145552000,11200.38,6063609000,6831,1944956000,2191.1,5646043000,6332.37,3883714000,4375.23,1220964000,1375.49,3897935000,4391.25,2031642000,2288.76,651465000,733.91,667383000,751.85,396378000,446.54,538070000,606.17,575670000,648.53,989417000,1114.64,525166000,591.63,205851000,231.9,1012073000,1140.16,0,0,8046069000,9064.36,887660,253.2578333
2019,Montana,2034738000,13782.22,262482000,1777.91,865625000,5863.28,906631000,6141.03,1784102000,12017.91,1028840000,6968.81,323711000,2192.64,1046308000,7087.13,693891000,4700.04,215149000,1457.3,651804000,4414.97,310723000,2104.67,99459000,673.68,121013000,819.68,64541000,437.17,54161000,366.86,100649000,681.74,176053000,1192.49,84975000,575.57,50412000,341.46,318458000,2157.06,0,0,1508222000,10215.88,147635,253.2578333
